1234	0.13333333333333333
6760	0.03333333333333333
9717	0.03333333333333333
9793	0.03333333333333333
1324	0.03333333333333333
0697	0.03333333333333333
3608	0.03333333333333333
3425	0.03333333333333333
6915	0.03333333333333333
1206	0.03333333333333333
0138	0.03333333333333333
9032	0.03333333333333333
0317	0.03333333333333333
6542	0.03333333333333333
1113	0.03333333333333333
1023	0.03333333333333333
3250	0.03333333333333333
1212	0.03333333333333333
6766	0.03333333333333333
6050	0.03333333333333333
0325	0.03333333333333333
3698	0.03333333333333333
4439	0.03333333333333333
5165	0.03333333333333333
2479	0.03333333333333333
1112	0.03333333333333333
1351	0.03333333333333333
