123123	0.09090909090909091
700911	0.045454545454545456
900401	0.045454545454545456
950910	0.045454545454545456
488796	0.045454545454545456
900914	0.045454545454545456
789456	0.045454545454545456
798456	0.045454545454545456
121212	0.045454545454545456
920123	0.045454545454545456
979569	0.045454545454545456
411924	0.045454545454545456
784512	0.045454545454545456
102030	0.045454545454545456
480345	0.045454545454545456
468209	0.045454545454545456
001133	0.045454545454545456
204310	0.045454545454545456
040401	0.045454545454545456
348032	0.045454545454545456
980707	0.045454545454545456
